% Model,A0_C1_A0_C1_B0_C1_B0_C1_st235_new.mph
% Version,COMSOL 6.4.0.343
% Date,"Aug 7 2026, 11:17"
% Table,Table 4 - Global Evaluation 4
% eta_P,lamda (nm),theta (deg),freq (THz),"Reflectance, order 0 (1)"
1,519.9999999999999,59.99999999999999,576.5239576923076,0.19032391901902654
1,519.9999999999999,70,576.5239576923076,0.1596019314610736
1,519.9999999999999,80,576.5239576923076,0.24587068474151996
1,530,0,565.6461471698113,0.26808699011812076
1,530,10,565.6461471698113,0.2801663339483805
1,530,20,565.6461471698113,0.37534631342248226
1,530,29.999999999999996,565.6461471698113,0.2991302351953029
1,530,40,565.6461471698113,0.1280105878356124
1,530,50,565.6461471698113,0.14555040934379165
1,530,59.99999999999999,565.6461471698113,0.19211291159181315
1,530,70,565.6461471698113,0.13241347501382678
1,530,80,565.6461471698113,0.23318418248375933
1,540,0,555.1712185185185,0.09859993937909056
1,540,10,555.1712185185185,0.1341938996108337
1,540,20,555.1712185185185,0.1655834674024296
1,540,29.999999999999996,555.1712185185185,0.28124564622527853
1,540,40,555.1712185185185,0.13136311807702972
1,540,50,555.1712185185185,0.05826408165021002
1,540,59.99999999999999,555.1712185185185,0.12149272039075909
1,540,70,555.1712185185185,0.11772138003956653
1,540,80,555.1712185185185,0.3089309590852675
1,550,0,545.0771963636364,0.06689338579373388
1,550,10,545.0771963636364,0.09041639208135432
1,550,20,545.0771963636364,0.1016352563719608
1,550,29.999999999999996,545.0771963636364,0.24997264333249766
1,550,40,545.0771963636364,0.15490298043124975
1,550,50,545.0771963636364,0.14046404258861528
1,550,59.99999999999999,545.0771963636364,0.07738751245136277
1,550,70,545.0771963636364,0.13936898342313142
1,550,80,545.0771963636364,0.3938019157488106
1,560,0,535.343675,0.04934446269116606
1,560,10,535.343675,0.082081736550974
1,560,20,535.343675,0.11680168168107286
1,560,29.999999999999996,535.343675,0.13378486511568793
1,560,40,535.343675,0.05361225997793138
1,560,50,535.343675,0.1691785428857025
1,560,59.99999999999999,535.343675,0.10695965072049113
1,560,70,535.343675,0.16554359704186278
1,560,80,535.343675,0.409165148235933
1,570,0,525.9516807017543,0.08673141773906462
1,570,10,525.9516807017543,0.062385716914555384
1,570,20,525.9516807017543,0.09086720711638185
1,570,29.999999999999996,525.9516807017543,0.02210783078497205
1,570,40,525.9516807017543,0.04462770590509529
1,570,50,525.9516807017543,0.152091758981235
1,570,59.99999999999999,525.9516807017543,0.1685214215703738
1,570,70,525.9516807017543,0.17585855412889922
1,570,80,525.9516807017543,0.39506660251717274
1,580,0,516.883548275862,0.06852306664679271
1,580,10,516.883548275862,0.059630929720441386
1,580,20,516.883548275862,0.04975243551451451
1,580,29.999999999999996,516.883548275862,0.007778215725043098
1,580,40,516.883548275862,0.08778902800417863
1,580,50,516.883548275862,0.15505856124865358
1,580,59.99999999999999,516.883548275862,0.16730327439050685
1,580,70,516.883548275862,0.19170551738156022
1,580,80,516.883548275862,0.38334535465195396
1,590,0,508.12281016949134,0.10768487445425688
1,590,10,508.12281016949134,0.10306669977857713
1,590,20,508.12281016949134,0.04079479422372233
1,590,29.999999999999996,508.12281016949134,0.08278374280981937
1,590,40,508.12281016949134,0.1542027919029721
1,590,50,508.12281016949134,0.1328247915548082
1,590,59.99999999999999,508.12281016949134,0.10240832503693251
1,590,70,508.12281016949134,0.15513623031101367
1,590,80,508.12281016949134,0.36219778123462343
1,600,0,499.65409666666653,0.16450646661611573
1,600,10,499.65409666666653,0.15428417034673964
1,600,20,499.65409666666653,0.08565712009890858
1,600,29.999999999999996,499.65409666666653,0.1839487786070161
1,600,40,499.65409666666653,0.18135093266161567
1,600,50,499.65409666666653,0.09106627745626239
1,600,59.99999999999999,499.65409666666653,0.03877295754981568
1,600,70,499.65409666666653,0.1205887953168356
1,600,80,499.65409666666653,0.33416645941583034
1,610,0,491.46304590163925,0.2065735665605153
1,610,10,491.46304590163925,0.17372433920023836
1,610,20,491.46304590163925,0.1267074448454259
1,610,29.999999999999996,491.46304590163925,0.21769394152132018
1,610,40,491.46304590163925,0.18914624288428272
1,610,50,491.46304590163925,0.0418146375091802
1,610,59.99999999999999,491.46304590163925,0.029362610372501458
1,610,70,491.46304590163925,0.11429726329664938
1,610,80,491.46304590163925,0.2925232604103119
1,619.9999999999999,0,483.5362225806452,0.20771711696502038
1,619.9999999999999,10,483.5362225806452,0.1637494133073775
1,619.9999999999999,20,483.5362225806452,0.12706148551462146
1,619.9999999999999,29.999999999999996,483.5362225806452,0.21891488605471457
1,619.9999999999999,40,483.5362225806452,0.16545585289648468
1,619.9999999999999,50,483.5362225806452,0.01239335196236469
1,619.9999999999999,59.99999999999999,483.5362225806452,0.036206451606294855
1,619.9999999999999,70,483.5362225806452,0.10801404507167925
1,619.9999999999999,80,483.5362225806452,0.24648835686753795
1,629.9999999999999,0,475.8610444444444,0.1382357295145609
1,629.9999999999999,10,475.8610444444444,0.1186488572442091
1,629.9999999999999,20,475.8610444444444,0.09886518848066486
1,629.9999999999999,29.999999999999996,475.8610444444444,0.18116325716635207
1,629.9999999999999,40,475.8610444444444,0.0851614963409339
1,629.9999999999999,50,475.8610444444444,0.0048687943189805035
1,629.9999999999999,59.99999999999999,475.8610444444444,0.06120574111152685
1,629.9999999999999,70,475.8610444444444,0.10077919924935388
1,629.9999999999999,80,475.8610444444444,0.20180962645221256
1,639.9999999999999,0,468.425715625,0.0758282688783013
1,639.9999999999999,10,468.425715625,0.0669147899798733
1,639.9999999999999,20,468.425715625,0.06584452838649353
1,639.9999999999999,29.999999999999996,468.425715625,0.08960119693829989
1,639.9999999999999,40,468.425715625,0.020336151211410903
1,639.9999999999999,50,468.425715625,0.01843140927036137
1,639.9999999999999,59.99999999999999,468.425715625,0.08698122163430332
1,639.9999999999999,70,468.425715625,0.12614576298502544
1,639.9999999999999,80,468.425715625,0.2207464741361287
1,650,0,461.2191661538462,0.04096345204795901
1,650,10,461.2191661538462,0.0323541444813638
1,650,20,461.2191661538462,0.034091427510842945
1,650,29.999999999999996,461.2191661538462,0.03905890476091847
1,650,40,461.2191661538462,0.01815497539816912
1,650,50,461.2191661538462,0.04891571199846309
1,650,59.99999999999999,461.2191661538462,0.09974417916114292
1,650,70,461.2191661538462,0.15288746112843837
1,650,80,461.2191661538462,0.2797803220868635
1,660,0,454.23099696969695,0.01464662608468826
1,660,10,454.23099696969695,0.009920816762860744
1,660,20,454.23099696969695,0.005927752944327204
1,660,29.999999999999996,454.23099696969695,0.020830104959376636
1,660,40,454.23099696969695,0.05743765029759907
1,660,50,454.23099696969695,0.10260565796361588
1,660,59.99999999999999,454.23099696969695,0.1224566775599091
1,660,70,454.23099696969695,0.14216234897353153
1,660,80,454.23099696969695,0.25561383251272873
1,670,0,447.45142985074625,0.005231184290705456
1,670,10,447.45142985074625,0.004598668911158132
1,670,20,447.45142985074625,0.004931715578618714
1,670,29.999999999999996,447.45142985074625,0.04391328922556879
1,670,40,447.45142985074625,0.12119734430377246
1,670,50,447.45142985074625,0.1362931492184849
1,670,59.99999999999999,447.45142985074625,0.15193308546661655
1,670,70,447.45142985074625,0.12858866588774023
1,670,80,447.45142985074625,0.22361849874750162
1,680,0,440.8712617647059,0.023143375319707674
1,680,10,440.8712617647059,0.026421955224375286
1,680,20,440.8712617647059,0.025988190853382956
1,680,29.999999999999996,440.8712617647059,0.1034699001536626
1,680,40,440.8712617647059,0.18078829661326387
1,680,50,440.8712617647059,0.13957192876669464
1,680,59.99999999999999,440.8712617647059,0.17317304380218257
1,680,70,440.8712617647059,0.10980400217868382
1,680,80,440.8712617647059,0.20003505173877936
1,690,0,434.48182318840577,0.03456411799331949
1,690,10,434.48182318840577,0.07162828914679835
1,690,20,434.48182318840577,0.07543836272180363
1,690,29.999999999999996,434.48182318840577,0.1654679004934563
1,690,40,434.48182318840577,0.23230588636964516
1,690,50,434.48182318840577,0.1741523120278689
1,690,59.99999999999999,434.48182318840577,0.14615778092775633
1,690,70,434.48182318840577,0.07790499958929066
1,690,80,434.48182318840577,0.1947645643318921
1,700,0,428.27493999999984,0.10449681871197837
1,700,10,428.27493999999984,0.11962546501506434
1,700,20,428.27493999999984,0.15264841136892848
1,700,29.999999999999996,428.27493999999984,0.21006044037588384
1,700,40,428.27493999999984,0.2609871626444634
1,700,50,428.27493999999984,0.21463396467556595
1,700,59.99999999999999,428.27493999999984,0.10094090895079545
1,700,70,428.27493999999984,0.030974983298707556
1,700,80,428.27493999999984,0.20484434986172925
1,710,0,422.24289859154925,0.1593092342502886
1,710,10,422.24289859154925,0.1573042020542794
1,710,20,422.24289859154925,0.19258457892701086
1,710,29.999999999999996,422.24289859154925,0.23161563767884294
1,710,40,422.24289859154925,0.2751685153590955
1,710,50,422.24289859154925,0.19356233172961426
1,710,59.99999999999999,422.24289859154925,0.07282634085023765
1,710,70,422.24289859154925,0.00840687886086857
1,710,80,422.24289859154925,0.23053862652278223
1,720,0,416.3784138888889,0.19108401176297632
1,720,10,416.3784138888889,0.18565800976254604
1,720,20,416.3784138888889,0.21380239744974774
1,720,29.999999999999996,416.3784138888889,0.2351690262284003
1,720,40,416.3784138888889,0.26198528557097006
1,720,50,416.3784138888889,0.2006342737606251
1,720,59.99999999999999,416.3784138888889,0.04341760344160912
1,720,70,416.3784138888889,0.026626689546626885
1,720,80,416.3784138888889,0.27635225546803405
1,729.9999999999999,0,410.6746,0.21216915113035448
1,729.9999999999999,10,410.6746,0.200199020519491
1,729.9999999999999,20,410.6746,0.2065563118082684
1,729.9999999999999,29.999999999999996,410.6746,0.22440537074625863
1,729.9999999999999,40,410.6746,0.21048755428006372
1,729.9999999999999,50,410.6746,0.1506904719776485
1,729.9999999999999,59.99999999999999,410.6746,0.01149747202712441
1,729.9999999999999,70,410.6746,0.06402967770641486
1,729.9999999999999,80,410.6746,0.3117982272639101
1,739.9999999999999,0,405.1249432432432,0.22291038007484665
1,739.9999999999999,10,405.1249432432432,0.20395221053552878
1,739.9999999999999,20,405.1249432432432,0.17928687585487052
1,739.9999999999999,29.999999999999996,405.1249432432432,0.20266940848322595
1,739.9999999999999,40,405.1249432432432,0.1536225405535674
1,739.9999999999999,50,405.1249432432432,0.0951852484678129
1,739.9999999999999,59.99999999999999,405.1249432432432,0.0020700383344215275
1,739.9999999999999,70,405.1249432432432,0.09981837173947851
1,739.9999999999999,80,405.1249432432432,0.33017126326934026
1,749.9999999999999,0,399.72327733333333,0.21217880315928997
1,749.9999999999999,10,399.72327733333333,0.18083714290491196
1,749.9999999999999,20,399.72327733333333,0.14058872772961079
1,749.9999999999999,29.999999999999996,399.72327733333333,0.17818039223942478
1,749.9999999999999,40,399.72327733333333,0.11407437250006555
1,749.9999999999999,50,399.72327733333333,0.05513860362261379
1,749.9999999999999,59.99999999999999,399.72327733333333,0.0054790130267192445
1,749.9999999999999,70,399.72327733333333,0.14033958567759344
1,749.9999999999999,80,399.72327733333333,0.504056872141706
1,759.9999999999999,0,394.4637605263158,0.17954591952582286
1,759.9999999999999,10,394.4637605263158,0.1333215612950549
1,759.9999999999999,20,394.4637605263158,0.08621608113079925
1,759.9999999999999,29.999999999999996,394.4637605263158,0.15353890007807935
1,759.9999999999999,40,394.4637605263158,0.08669488366671291
1,759.9999999999999,50,394.4637605263158,0.03689466602737543
1,759.9999999999999,59.99999999999999,394.4637605263158,0.031272204451313665
1,759.9999999999999,70,394.4637605263158,0.1750446589484784
1,759.9999999999999,80,394.4637605263158,0.3719917149775684
1,770,0,389.34085454545453,0.16569824719998036
1,770,10,389.34085454545453,0.13081279485954111
1,770,20,389.34085454545453,0.07660770928949111
1,770,29.999999999999996,389.34085454545453,0.12459561101801724
1,770,40,389.34085454545453,0.0679025108831608
1,770,50,389.34085454545453,0.03801079339186225
1,770,59.99999999999999,389.34085454545453,0.06507329838283239
1,770,70,389.34085454545453,0.16534075337802154
1,770,80,389.34085454545453,0.3783835770555333
1,780,0,384.3493051282051,0.15885365641005467
1,780,10,384.3493051282051,0.13664830469375974
1,780,20,384.3493051282051,0.10408546615148431
1,780,29.999999999999996,384.3493051282051,0.09761551582764888
1,780,40,384.3493051282051,0.059191507764869616
1,780,50,384.3493051282051,0.054299187260402004
1,780,59.99999999999999,384.3493051282051,0.11078286304628632
1,780,70,384.3493051282051,0.2070646000395993
1,780,80,384.3493051282051,0.25661108408026473
